"parid"	"scheduleID"	"react1"	"react2"	"accuracy"	"note"	"number"	"correctans"	"audio"	"video"	"context"	"group"	"type"	"beep_response"	"length1"	"length2"	"batch"	"original_label"	"videoname"	"Task.Version"	"Spreadsheet"	"Response"	"display"	"randomise_blocks"	"row_number"	"filename"	"rowmean"	"block"	"Experiment.Version"	"Participant.OS"	"Participant.Browser"	"randomiser_t27m"	"date.of.birth_year"	"date.of.birth_month"	"sex"	"languages"	"response_6"	"response_6_text"	"mask.problems"	"Difficulty.x"	"Tiring"	"more.info.on.masks"	"Difficulty.y"	"Distraction"	"response_4_1"	"response_4_2"	"response_4_3"	"response_4_4"	"response_4_text"	"response_5"	"Comments"	"SUBJECT"	"ITEM"	"RT"	"GROUP"	"AUDIO"	"VIDEO"	"PREDICT"	"ACOUSTIC"	"VISUAL"	"PREDICTABILITY"	"ACC"	"CONDITION"	"TRIAL"	"BLOCK"	"AGE"	"SEX"	"LIST"
"210725_c86"	14742950	1383.63891204041	1195.62861510555	1	"she sounded unsure"	"114L"	"silk"	"aM"	"vM"	"L"	"c"	"aMvM"	3.3012985548818	1.91765964284139	2.10566993977625	1	"14742950_114LaMvM"	"114L_aM_vM.mp4"	7	"Version7"	"https://gorilla.sc/uploads/schedule/14742950?filename=audioFile-68-2.weba"	"Block1"	2	57	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-73fk.csv"	46	2	9	"Chromium OS 13904.97.0"	"Chrome 91.0.4472.167"	"Version7"	11	0	"Female"	"English"	"Born and raised in the UK"	""	"Yes sometimes"	2	3	""	2	3	"Everything worked well"	""	""	""	""	""	""	"210725_c86"	"114L"	1195.62861510555	"Children"	"aM"	"vM"	"L"	"Acoustic Mask"	"Visual Mask"	"Low Predictability"	"1"	"aMvM"	57	"2"	11	"Female"	"Version7"
"210725_c86"	14742950	1028.61003773085	905.740884505055	1	"sounded unsure"	"128L"	"swan"	"aNM"	"vNM"	"L"	"c"	"aNMvNM"	2.89711756262187	1.86850752489102	1.99137667811681	1	"14742950_128LaNMvNM"	"128L_aNM_vNM.mp4"	7	"Version7"	"https://gorilla.sc/uploads/schedule/14742950?filename=audioFile-59-2.weba"	"Block1"	2	48	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-73fk.csv"	46	2	9	"Chromium OS 13904.97.0"	"Chrome 91.0.4472.167"	"Version7"	11	0	"Female"	"English"	"Born and raised in the UK"	""	"Yes sometimes"	2	3	""	2	3	"Everything worked well"	""	""	""	""	""	""	"210725_c86"	"128L"	905.740884505055	"Children"	"aNM"	"vNM"	"L"	"No Acoustic Mask"	"No Visual Mask"	"Low Predictability"	"1"	"aNMvNM"	48	"2"	11	"Female"	"Version7"
"210725_c86"	14742950	2094.40797543698	1883.45637014777	1	"sounded unsure"	"37L"	"deck"	"aM"	"vM"	"L"	"c"	"aMvM"	4.26396140324505	2.16955342780807	2.38050503309728	1	"14742950_37LaMvM"	"37L_aM_vM.mp4"	7	"Version7"	"https://gorilla.sc/uploads/schedule/14742950?filename=audioFile-55-2.weba"	"Block1"	2	44	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-73fk.csv"	46	2	9	"Chromium OS 13904.97.0"	"Chrome 91.0.4472.167"	"Version7"	11	0	"Female"	"English"	"Born and raised in the UK"	""	"Yes sometimes"	2	3	""	2	3	"Everything worked well"	""	""	""	""	""	""	"210725_c86"	"37L"	1883.45637014777	"Children"	"aM"	"vM"	"L"	"Acoustic Mask"	"Visual Mask"	"Low Predictability"	"1"	"aMvM"	44	"2"	11	"Female"	"Version7"
"210725_c86"	14742950	3840.17941158154	3776.66527467673	1	"sounded unsure"	"41L"	"dive"	"aM"	"vM"	"L"	"c"	"aMvM"	6.4075501455911	2.56737073400956	2.63088487091437	1	"14742950_41LaMvM"	"41L_aM_vM.mp4"	7	"Version7"	"https://gorilla.sc/uploads/schedule/14742950?filename=audioFile-22-2.weba"	"Block1"	3	13	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-73fk.csv"	16	1	9	"Chromium OS 13904.97.0"	"Chrome 91.0.4472.167"	"Version7"	11	0	"Female"	"English"	"Born and raised in the UK"	""	"Yes sometimes"	2	3	""	2	3	"Everything worked well"	""	""	""	""	""	""	"210725_c86"	"41L"	3776.66527467673	"Children"	"aM"	"vM"	"L"	"Acoustic Mask"	"Visual Mask"	"Low Predictability"	"1"	"aMvM"	13	"1"	11	"Female"	"Version7"
"210725_c86"	14742950	1379.66789413659	1254.78495011303	1	"but correct herself later to a wrong answer"	"5L"	"beam"	"aNM"	"vNM"	"L"	"c"	"aNMvNM"	3.52322360690877	2.14355571277218	2.26843865679574	1	"14742950_5LaNMvNM"	"5L_aNM_vNM.mp4"	7	"Version7"	"https://gorilla.sc/uploads/schedule/14742950?filename=audioFile-130-2.weba"	"Block1"	4	115	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-73fk.csv"	106	4	9	"Chromium OS 13904.97.0"	"Chrome 91.0.4472.167"	"Version7"	11	0	"Female"	"English"	"Born and raised in the UK"	""	"Yes sometimes"	2	3	""	2	3	"Everything worked well"	""	""	""	""	""	""	"210725_c86"	"5L"	1254.78495011303	"Children"	"aNM"	"vNM"	"L"	"No Acoustic Mask"	"No Visual Mask"	"Low Predictability"	"1"	"aNMvNM"	115	"4"	11	"Female"	"Version7"
"210725_c86"	14742950	699.871108369504	394.523191702834	1	"unsure_"	"66H"	"hint"	"aM"	"vM"	"H"	"c"	"aMvM"	2.95689419673334	2.25702308836384	2.56237100503051	1	"14742950_66HaMvM"	"66H_aM_vM.mp4"	7	"Version7"	"https://gorilla.sc/uploads/schedule/14742950?filename=audioFile-109-2.weba"	"Block1"	4	94	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-73fk.csv"	106	4	9	"Chromium OS 13904.97.0"	"Chrome 91.0.4472.167"	"Version7"	11	0	"Female"	"English"	"Born and raised in the UK"	""	"Yes sometimes"	2	3	""	2	3	"Everything worked well"	""	""	""	""	""	""	"210725_c86"	"66H"	394.523191702834	"Children"	"aM"	"vM"	"H"	"Acoustic Mask"	"Visual Mask"	"High Predictability"	"1"	"aMvM"	94	"4"	11	"Female"	"Version7"
"210725_c86"	14742950	1269.4819647574	927.660784201919	1	"unsure"	"82L"	"lungs"	"aM"	"vM"	"L"	"c"	"aMvM"	3.90470620975674	2.63522424499934	2.97704542555482	1	"14742950_82LaMvM"	"82L_aM_vM.mp4"	7	"Version7"	"https://gorilla.sc/uploads/schedule/14742950?filename=audioFile-29-2.weba"	"Block1"	3	20	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-73fk.csv"	16	1	9	"Chromium OS 13904.97.0"	"Chrome 91.0.4472.167"	"Version7"	11	0	"Female"	"English"	"Born and raised in the UK"	""	"Yes sometimes"	2	3	""	2	3	"Everything worked well"	""	""	""	""	""	""	"210725_c86"	"82L"	927.660784201919	"Children"	"aM"	"vM"	"L"	"Acoustic Mask"	"Visual Mask"	"Low Predictability"	"1"	"aMvM"	20	"1"	11	"Female"	"Version7"
"210725_c94"	14889970	1482.25189791705	1270.27960335687	1	"geck?"	"37H"	"deck"	"aNM"	"vM"	"H"	"c"	"aNMvM"	3.04513490580024	1.56288300788319	1.77485530244337	1	"14889970_37HaNMvM"	"37H_aNM_vM.mp4"	7	"Version3"	"https://gorilla.sc/uploads/schedule/14889970?filename=37HaNMvMmp4-75-2.weba"	"Block1"	2	62	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-f475.csv"	76	3	9	"Mac OS 10.14.6"	"Chrome 92.0.4515.107"	"Version3"	8	5	"Female"	"English"	"Born and raised in the UK"	""	"No"	2	1	""	2	2	"Everything worked well"	""	""	""	""	""	""	"210725_c94"	"37H"	1270.27960335687	"Children"	"aNM"	"vM"	"H"	"No Acoustic Mask"	"Visual Mask"	"High Predictability"	"1"	"aNMvM"	62	"3"	8.41666666666667	"Female"	"Version3"
"210725_c94"	14889970	1723.51417152332	1579.04601676142	1	"bean"	"5H"	"beam"	"aM"	"vM"	"H"	"c"	"aMvM"	4.00973463058102	2.2862204590577	2.4306886138196	1	"14889970_5HaMvM"	"5H_aM_vM.mp4"	7	"Version3"	"https://gorilla.sc/uploads/schedule/14889970?filename=5HaMvMmp4-61-2.weba"	"Block1"	4	50	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-f475.csv"	46	2	9	"Mac OS 10.14.6"	"Chrome 92.0.4515.107"	"Version3"	8	5	"Female"	"English"	"Born and raised in the UK"	""	"No"	2	1	""	2	2	"Everything worked well"	""	""	""	""	""	""	"210725_c94"	"5H"	1579.04601676142	"Children"	"aM"	"vM"	"H"	"Acoustic Mask"	"Visual Mask"	"High Predictability"	"1"	"aMvM"	50	"2"	8.41666666666667	"Female"	"Version3"
"210725_c94"	14889970	1456.94383041484	1293.83340215259	1	"pale?"	"97L"	"pill"	"aNM"	"vM"	"L"	"c"	"aNMvM"	3.74500822743005	2.28806439701521	2.45117482527746	1	"14889970_97LaNMvM"	"97L_aNM_vM.mp4"	7	"Version3"	"https://gorilla.sc/uploads/schedule/14889970?filename=97LaNMvMmp4-114-2.weba"	"Block1"	3	99	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-f475.csv"	106	4	9	"Mac OS 10.14.6"	"Chrome 92.0.4515.107"	"Version3"	8	5	"Female"	"English"	"Born and raised in the UK"	""	"No"	2	1	""	2	2	"Everything worked well"	""	""	""	""	""	""	"210725_c94"	"97L"	1293.83340215259	"Children"	"aNM"	"vM"	"L"	"No Acoustic Mask"	"Visual Mask"	"Low Predictability"	"1"	"aNMvM"	99	"4"	8.41666666666667	"Female"	"Version3"
"210823_c177"	15326180	715.176520421066	591.480210897286	1	"Not very sure about the onset time. There was a russling sound of metals before."	"140L"	"van"	"aNM"	"vNM"	"L"	"c"	"aNMvNM"	3.30947033075913	2.59429381033806	2.71799011986184	1	"15326180_140LaNMvNM"	"140L_aNM_vNM.mp4"	7	"Version5"	"https://gorilla.sc/uploads/schedule/15326180?filename=140LaNMvNMmp4-76-2.weba"	"Block1"	4	63	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv"	76	3	9	"Windows 10"	"Chrome 92.0.4515.159"	"Version5"	11	11	"Male"	"English and another language (bilingual)"	"Raised in the UK from this age (please specify):"	"5 Months"	"Yes sometimes"	2	4	"Not very problamatic"	3	1	"Everything worked well"	""	""	""	""	"No"	"No"	"210823_c177"	"140L"	591.480210897286	"Children"	"aNM"	"vNM"	"L"	"No Acoustic Mask"	"No Visual Mask"	"Low Predictability"	"1"	"aNMvNM"	63	"3"	11.9166666666667	"Male"	"Version5"
"210823_c177"	15326180	602.658335044237	522.413295361697	1	"Pre-nasaling"	"14L"	"broom"	"aM"	"vNM"	"L"	"c"	"aMvNM"	3.1493320003317	2.54667366528746	2.62691870497	1	"15326180_14LaMvNM"	"14L_aM_vNM.mp4"	7	"Version5"	"https://gorilla.sc/uploads/schedule/15326180?filename=14LaMvNMmp4-81-2.weba"	"Block1"	4	68	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv"	76	3	9	"Windows 10"	"Chrome 92.0.4515.159"	"Version5"	11	11	"Male"	"English and another language (bilingual)"	"Raised in the UK from this age (please specify):"	"5 Months"	"Yes sometimes"	2	4	"Not very problamatic"	3	1	"Everything worked well"	""	""	""	""	"No"	"No"	"210823_c177"	"14L"	522.413295361697	"Children"	"aM"	"vNM"	"L"	"Acoustic Mask"	"No Visual Mask"	"Low Predictability"	"1"	"aMvNM"	68	"3"	11.9166666666667	"Male"	"Version5"
"210823_c177"	15326180	1578.86349022871	1376.50404758798	1	"unsure_clock?"	"21H"	"clerk"	"aM"	"vNM"	"H"	"c"	"aMvNM"	4.16893828512428	2.59007479489557	2.7924342375363	1	"15326180_21HaMvNM"	"21H_aM_vNM.mp4"	7	"Version5"	"https://gorilla.sc/uploads/schedule/15326180?filename=21HaMvNMmp4-10-2.weba"	"Block1"	3	1	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv"	16	1	9	"Windows 10"	"Chrome 92.0.4515.159"	"Version5"	11	11	"Male"	"English and another language (bilingual)"	"Raised in the UK from this age (please specify):"	"5 Months"	"Yes sometimes"	2	4	"Not very problamatic"	3	1	"Everything worked well"	""	""	""	""	"No"	"No"	"210823_c177"	"21H"	1376.50404758798	"Children"	"aM"	"vNM"	"H"	"Acoustic Mask"	"No Visual Mask"	"High Predictability"	"1"	"aMvNM"	1	"1"	11.9166666666667	"Male"	"Version5"
"210823_c177"	15326180	659.546761885242	367.054296905952	1	"pre-nasaling"	"39L"	"dent"	"aM"	"vM"	"L"	"c"	"aMvM"	2.57000723069582	1.91046046881058	2.20295293378987	1	"15326180_39LaMvM"	"39L_aM_vM.mp4"	7	"Version5"	"https://gorilla.sc/uploads/schedule/15326180?filename=39LaMvMmp4-69-2.weba"	"Block1"	1	58	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv"	46	2	9	"Windows 10"	"Chrome 92.0.4515.159"	"Version5"	11	11	"Male"	"English and another language (bilingual)"	"Raised in the UK from this age (please specify):"	"5 Months"	"Yes sometimes"	2	4	"Not very problamatic"	3	1	"Everything worked well"	""	""	""	""	"No"	"No"	"210823_c177"	"39L"	367.054296905952	"Children"	"aM"	"vM"	"L"	"Acoustic Mask"	"Visual Mask"	"Low Predictability"	"1"	"aMvM"	58	"2"	11.9166666666667	"Male"	"Version5"
"210823_c177"	15326180	813.4404026294	688.55745860584	1	"pre-nasaling"	"5L"	"beam"	"aNM"	"vM"	"L"	"c"	"aNMvM"	2.95699611540158	2.14355571277218	2.26843865679574	1	"15326180_5LaNMvM"	"5L_aNM_vM.mp4"	7	"Version5"	"https://gorilla.sc/uploads/schedule/15326180?filename=5LaNMvMmp4-88-2.weba"	"Block1"	4	75	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv"	76	3	9	"Windows 10"	"Chrome 92.0.4515.159"	"Version5"	11	11	"Male"	"English and another language (bilingual)"	"Raised in the UK from this age (please specify):"	"5 Months"	"Yes sometimes"	2	4	"Not very problamatic"	3	1	"Everything worked well"	""	""	""	""	"No"	"No"	"210823_c177"	"5L"	688.55745860584	"Children"	"aNM"	"vM"	"L"	"No Acoustic Mask"	"Visual Mask"	"Low Predictability"	"1"	"aNMvM"	75	"3"	11.9166666666667	"Male"	"Version5"
"210823_c177"	15326180	546.27720462474	422.31539906919	1	"pre-nasaling"	"60H"	"grin"	"aM"	"vM"	"H"	"c"	"aMvM"	2.89856379364619	2.35228658902145	2.476248394577	1	"15326180_60HaMvM"	"60H_aM_vM.mp4"	7	"Version5"	"https://gorilla.sc/uploads/schedule/15326180?filename=60HaMvMmp4-65-2.weba"	"Block1"	1	54	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv"	46	2	9	"Windows 10"	"Chrome 92.0.4515.159"	"Version5"	11	11	"Male"	"English and another language (bilingual)"	"Raised in the UK from this age (please specify):"	"5 Months"	"Yes sometimes"	2	4	"Not very problamatic"	3	1	"Everything worked well"	""	""	""	""	"No"	"No"	"210823_c177"	"60H"	422.31539906919	"Children"	"aM"	"vM"	"H"	"Acoustic Mask"	"Visual Mask"	"High Predictability"	"1"	"aMvM"	54	"2"	11.9166666666667	"Male"	"Version5"
"210823_c177"	15326180	636.836459972923	398.339300882013	1	"pre-nasaling"	"72H"	"juice"	"aM"	"vM"	"H"	"c"	"aMvM"	2.63881287087855	2.00197641090563	2.24047356999654	1	"15326180_72HaMvM"	"72H_aM_vM.mp4"	7	"Version5"	"https://gorilla.sc/uploads/schedule/15326180?filename=72HaMvMmp4-79-2.weba"	"Block1"	4	66	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv"	76	3	9	"Windows 10"	"Chrome 92.0.4515.159"	"Version5"	11	11	"Male"	"English and another language (bilingual)"	"Raised in the UK from this age (please specify):"	"5 Months"	"Yes sometimes"	2	4	"Not very problamatic"	3	1	"Everything worked well"	""	""	""	""	"No"	"No"	"210823_c177"	"72H"	398.339300882013	"Children"	"aM"	"vM"	"H"	"Acoustic Mask"	"Visual Mask"	"High Predictability"	"1"	"aMvM"	66	"3"	11.9166666666667	"Male"	"Version5"
"210823_c177"	15326180	418.236359531411	293.609276198081	1	"lame"	"8L"	"blame"	"aM"	"vNM"	"L"	"c"	"aMvNM"	2.18752689723135	1.76929053769994	1.89391762103327	1	"15326180_8LaMvNM"	"8L_aM_vNM.mp4"	7	"Version5"	"https://gorilla.sc/uploads/schedule/15326180?filename=8LaMvNMmp4-33-2.weba"	"Block1"	3	24	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv"	16	1	9	"Windows 10"	"Chrome 92.0.4515.159"	"Version5"	11	11	"Male"	"English and another language (bilingual)"	"Raised in the UK from this age (please specify):"	"5 Months"	"Yes sometimes"	2	4	"Not very problamatic"	3	1	"Everything worked well"	""	""	""	""	"No"	"No"	"210823_c177"	"8L"	293.609276198081	"Children"	"aM"	"vNM"	"L"	"Acoustic Mask"	"No Visual Mask"	"Low Predictability"	"1"	"aMvNM"	24	"1"	11.9166666666667	"Male"	"Version5"
"210719_a08"	14866651	386.241911352673	260.252894912752	1	"grown?"	"61H"	"growl"	"aM"	"vNM"	"H"	"a"	"aMvNM"	2.49378568290791	2.10754377155524	2.23353278799516	2	"14866651_61HaMvNM"	"61H_aM_vNM.mp4"	7	"Version1"	"https://gorilla.sc/uploads/schedule/14866651?filename=audioFile-106-2.weba"	"Block1"	2	91	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/adult randomizer/data_exp_58324-v9_task-b6hw.csv"	106	4	9	"Windows 10"	"Chrome 92.0.4515.107"	"Version1"	28	4	"Female"	"English"	"Born and raised in the UK"	""	"Yes sometimes"	2	2	"Can depend on levels of background noise"	1	1	"Everything worked well"	""	""	""	""	""	""	"210719_a08"	"61H"	260.252894912752	"Adults"	"aM"	"vNM"	"H"	"Acoustic Mask"	"No Visual Mask"	"High Predictability"	"1"	"aMvNM"	91	"4"	28.3333333333333	"Female"	"Version1"
"210719_a10"	14860025	400.478652186753	204.812642678933	1	"spoon?"	"121L"	"spool"	"aM"	"vM"	"L"	"a"	"aMvM"	2.53141717743473	2.13093852524798	2.3266045347558	2	"14860025_121LaMvM"	"121L_aM_vM.mp4"	7	"Version2"	"https://gorilla.sc/uploads/schedule/14860025?filename=audioFile-111-2.weba"	"Block1"	3	96	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/adult randomizer/data_exp_58324-v9_task-8anv.csv"	106	4	9	"Windows 10"	"Chrome 92.0.4515.107"	"Version2"	22	9	"Female"	"English"	"Born and raised in the UK"	""	"Yes sometimes"	2	2	"I am aware that I need to speak louder and more clearly when wearing a face mask for others to be able to understand me. People wearing face masks sound a little bit muffled but I mostly understand what they are saying."	2	2	""	"There were issues with the videos"	""	""	""	"Occasionally in the final round the video lagged (although I wasn't sure if this was part of the study because it almost always froze just before the last word!)"	""	"210719_a10"	"121L"	204.812642678933	"Adults"	"aM"	"vM"	"L"	"Acoustic Mask"	"Visual Mask"	"Low Predictability"	"1"	"aMvM"	96	"4"	22.75	"Female"	"Version2"
"210719_c27"	15318438	197.486845177902	-8.78068355777817	1	"shtrap?"	"126H"	"strap"	"aNM"	"vNM"	"H"	"c"	"aNMvNM"	2.22796463115756	2.03047778597966	2.23674531471534	2	"15318438_126HaNMvNM"	"126H_aNM_vNM.mp4"	7	"Version3"	"https://gorilla.sc/uploads/schedule/15318438?filename=126HaNMvNMmp4-16-2.weba"	"Block1"	4	7	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-f475.csv"	16	1	9	"Windows 10"	"Chrome 92.0.4515.131"	"Version3"	10	0	"Female"	"English"	"Born and raised in the UK"	""	"I don't know"	4	1	""	1	1	"Everything worked well"	""	""	""	""	"twice the video paused itself"	"no"	"210719_c27"	"126H"	-8.78068355777817	"Children"	"aNM"	"vNM"	"H"	"No Acoustic Mask"	"No Visual Mask"	"High Predictability"	"1"	"aNMvNM"	7	"1"	10	"Female"	"Version3"
"210719_c45"	15153565	930.915860889168	825.721107802738	1	"draf?"	"47H"	"drum"	"aM"	"vNM"	"H"	"c"	"aMvNM"	3.12096774528118	2.19005188439201	2.29524663747844	2	"15153565_47HaMvNM"	"47H_aM_vNM.mp4"	7	"Version2"	"https://gorilla.sc/uploads/schedule/15153565?filename=47HaMvNMmp4-69-2.weba"	"Block1"	4	58	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-tucf.csv"	46	2	9	"Windows 7"	"Chrome 89.0.4389.90"	"Version2"	10	9	"Female"	"English"	"Born and raised in the UK"	""	"Yes sometimes"	2	1	"Noticed my daughter has to concentrate on listening more then usual"	1	1	"Everything worked well"	""	""	""	""	""	""	"210719_c45"	"47H"	825.721107802738	"Children"	"aM"	"vNM"	"H"	"Acoustic Mask"	"No Visual Mask"	"High Predictability"	"1"	"aMvNM"	58	"2"	10.75	"Female"	"Version2"
"210719_c51"	15126922	447.815386937406	195.434136937396	1	"unsure_is there a prenasaling or just a hmm before?"	"37L"	"deck"	"aNM"	"vM"	"L"	"c"	"aNMvM"	2.82730460444623	2.37948921750882	2.63187046750883	2	"15126922_37LaNMvM"	"37L_aNM_vM.mp4"	7	"Version6"	"https://gorilla.sc/uploads/schedule/15126922?filename=37LaNMvMmp4-15-2.weba"	"Block1"	2	6	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-9d5m.csv"	16	1	9	"Windows 10"	"Chrome 92.0.4515.131"	"Version6"	10	6	"Female"	"English"	"Born and raised in the UK"	""	"No"	1	1	"Alveena hasnt really spoken to anyone whilst they are wearing a mask. People usually pull the mask down to their chin and take a step back and then converse."	2	1	"Everything worked well"	""	""	""	""	""	"Alveena enjoyed the experiment."	"210719_c51"	"37L"	195.434136937396	"Children"	"aNM"	"vM"	"L"	"No Acoustic Mask"	"Visual Mask"	"Low Predictability"	"1"	"aNMvM"	6	"1"	10.5	"Female"	"Version6"
"210719_c51"	15126922	1038.00158084619	852.497939982438	1	"beap?"	"4L"	"beak"	"aNM"	"vM"	"L"	"c"	"aNMvM"	3.24142631125733	2.20342473041114	2.38892837127489	2	"15126922_4LaNMvM"	"4L_aNM_vM.mp4"	7	"Version6"	"https://gorilla.sc/uploads/schedule/15126922?filename=4LaNMvMmp4-49-2.weba"	"Block1"	3	38	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-9d5m.csv"	46	2	9	"Windows 10"	"Chrome 92.0.4515.131"	"Version6"	10	6	"Female"	"English"	"Born and raised in the UK"	""	"No"	1	1	"Alveena hasnt really spoken to anyone whilst they are wearing a mask. People usually pull the mask down to their chin and take a step back and then converse."	2	1	"Everything worked well"	""	""	""	""	""	"Alveena enjoyed the experiment."	"210719_c51"	"4L"	852.497939982438	"Children"	"aNM"	"vM"	"L"	"No Acoustic Mask"	"Visual Mask"	"Low Predictability"	"1"	"aNMvM"	38	"2"	10.5	"Female"	"Version6"
"210725_a113"	14876122	274.881474999266	-34.1472687350444	1	"unsure_psilk?"	"114H"	"silk"	"aNM"	"vM"	"H"	"a"	"aNMvM"	2.09431796525988	1.81943649026061	2.12846523399492	2	"14876122_114HaNMvM"	"114H_aNM_vM.mp4"	7	"Version3"	"https://gorilla.sc/uploads/schedule/14876122?filename=audioFile-127-2.weba"	"Block1"	2	112	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/adult randomizer/data_exp_58324-v9_task-75wy.csv"	106	4	9	"Mac OS 10.15.7"	"Chrome 91.0.4472.114"	"Version3"	21	9	"Female"	"English"	"Born and raised in the UK"	""	"Yes frequently"	3	2	""	2	1	"Everything worked well"	""	""	""	""	"n/a"	"n/a"	"210725_a113"	"114H"	-34.1472687350444	"Adults"	"aNM"	"vM"	"H"	"No Acoustic Mask"	"Visual Mask"	"High Predictability"	"1"	"aNMvM"	112	"4"	21.75	"Female"	"Version3"
"210725_a113"	14876122	567.272700491738	273.268564462288	1	"bulge?"	"54L"	"fudge"	"aNM"	"vM"	"L"	"a"	"aNMvM"	3.09795260267987	2.53067990218813	2.82468403821758	2	"14876122_54LaNMvM"	"54L_aNM_vM.mp4"	7	"Version3"	"https://gorilla.sc/uploads/schedule/14876122?filename=audioFile-56-2.weba"	"Block1"	4	45	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/adult randomizer/data_exp_58324-v9_task-75wy.csv"	46	2	9	"Mac OS 10.15.7"	"Chrome 91.0.4472.114"	"Version3"	21	9	"Female"	"English"	"Born and raised in the UK"	""	"Yes frequently"	3	2	""	2	1	"Everything worked well"	""	""	""	""	"n/a"	"n/a"	"210725_a113"	"54L"	273.268564462288	"Adults"	"aNM"	"vM"	"L"	"No Acoustic Mask"	"Visual Mask"	"Low Predictability"	"1"	"aNMvM"	45	"2"	21.75	"Female"	"Version3"
"210725_a113"	14876122	234.790845852219	169.212994974999	1	"unsure_sounds like tay"	"62L"	"hay"	"aNM"	"vM"	"L"	"a"	"aNMvM"	1.92262634311311	1.68783549726089	1.75341334813811	2	"14876122_62LaNMvM"	"62L_aNM_vM.mp4"	7	"Version3"	"https://gorilla.sc/uploads/schedule/14876122?filename=audioFile-76-2.weba"	"Block1"	3	63	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/adult randomizer/data_exp_58324-v9_task-75wy.csv"	76	3	9	"Mac OS 10.15.7"	"Chrome 91.0.4472.114"	"Version3"	21	9	"Female"	"English"	"Born and raised in the UK"	""	"Yes frequently"	3	2	""	2	1	"Everything worked well"	""	""	""	""	"n/a"	"n/a"	"210725_a113"	"62L"	169.212994974999	"Adults"	"aNM"	"vM"	"L"	"No Acoustic Mask"	"Visual Mask"	"Low Predictability"	"1"	"aNMvM"	63	"3"	21.75	"Female"	"Version3"
